instance_id,repo,upstream_repo,base_commit,language,generation_method,generation_method_raw,method_family,trajectory_count,fail_to_pass_count,pass_to_pass_count,patch_bytes,image_name
pyupio__safety.7654596b.func_pm_ctrl_shuffle__dh3sk1gc,swesmith/pyupio__safety.7654596b,pyupio/safety,04df4c8b03fad8be514379920c2af36388742802,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,2,116,1108,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.func_pm_ctrl_shuffle__fa29qc27,swesmith/pyupio__safety.7654596b,pyupio/safety,7a2ab26957f5b125a2a3ef82caa89b2d8eddc327,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,24,94,1568,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.func_pm_ctrl_shuffle__hmwoosq8,swesmith/pyupio__safety.7654596b,pyupio/safety,7db6ca282d7eee84dff55b862dd26e542b471d9b,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,1,117,1020,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.func_pm_ctrl_shuffle__mep66b5y,swesmith/pyupio__safety.7654596b,pyupio/safety,71399808ff5b1582aa9e15ff52159d437624c4ef,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,3,115,4872,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.func_pm_ctrl_shuffle__s94dbi8y,swesmith/pyupio__safety.7654596b,pyupio/safety,e7eeddd6638a6e088df35610fe0f40a20dce59e2,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,23,95,1497,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.func_pm_op_change__lhgs1xog,swesmith/pyupio__safety.7654596b,pyupio/safety,e213fb70db8badcc4732c778ab03ef2b72990bea,python,func_pm_op_change,func_pm_op_change,procedural,1,1,117,751,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.func_pm_op_change__sbboq0zx,swesmith/pyupio__safety.7654596b,pyupio/safety,664aded7c1437f510c455684e7b6787c9869b5b5,python,func_pm_op_change,func_pm_op_change,procedural,1,3,115,1022,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.func_pm_remove_assign__1t017a9o,swesmith/pyupio__safety.7654596b,pyupio/safety,4b5031cc15620333689cf8b67bdc213a68d247b7,python,func_pm_remove_assign,func_pm_remove_assign,procedural,1,1,117,1342,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.func_pm_remove_assign__3azerwwy,swesmith/pyupio__safety.7654596b,pyupio/safety,0466cd9aa9fd8a8a0009109a0fa638ee9267458d,python,func_pm_remove_assign,func_pm_remove_assign,procedural,1,9,109,3862,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.func_pm_remove_assign__c9juggi6,swesmith/pyupio__safety.7654596b,pyupio/safety,5b479ea5118f28b3b1e9db555f1251932a8af329,python,func_pm_remove_assign,func_pm_remove_assign,procedural,1,2,116,1234,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.func_pm_remove_assign__eo4hvyua,swesmith/pyupio__safety.7654596b,pyupio/safety,10b54cd27b9158964fb9ec35f8a512aa91fb711f,python,func_pm_remove_assign,func_pm_remove_assign,procedural,1,1,117,1204,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.func_pm_remove_assign__hfyy311l,swesmith/pyupio__safety.7654596b,pyupio/safety,8be0994d04273eae99d18a84c2f42d9b1ea3b14b,python,func_pm_remove_assign,func_pm_remove_assign,procedural,1,3,115,1476,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.func_pm_remove_assign__q4e81joe,swesmith/pyupio__safety.7654596b,pyupio/safety,311dc2e254fd7ed03a5e4b3f8762a7251805028e,python,func_pm_remove_assign,func_pm_remove_assign,procedural,1,1,117,904,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.func_pm_remove_assign__q7xwqmbu,swesmith/pyupio__safety.7654596b,pyupio/safety,5f517f3127e5e6768df4ab761a7d3ae91cdc18e8,python,func_pm_remove_assign,func_pm_remove_assign,procedural,1,1,117,1895,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.func_pm_remove_assign__rqaey5x6,swesmith/pyupio__safety.7654596b,pyupio/safety,4d7373e0eb6091e83f5f8ca6e388e5a626bdfc0b,python,func_pm_remove_assign,func_pm_remove_assign,procedural,1,9,109,825,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.func_pm_remove_assign__tdizwfdk,swesmith/pyupio__safety.7654596b,pyupio/safety,292d6048b94959ba1de0ce0854c22c4e42174b84,python,func_pm_remove_assign,func_pm_remove_assign,procedural,1,1,117,1519,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.func_pm_remove_assign__y760ougt,swesmith/pyupio__safety.7654596b,pyupio/safety,cc2acb96807faf532a45be9b6c0c48cf4ddf99b0,python,func_pm_remove_assign,func_pm_remove_assign,procedural,1,2,116,550,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.func_pm_remove_cond__2gmmuwaw,swesmith/pyupio__safety.7654596b,pyupio/safety,c34edafde6ca31219c1c170e1e8758b4c05b844c,python,func_pm_remove_cond,func_pm_remove_cond,procedural,1,1,117,1424,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.func_pm_remove_cond__5gmahf3s,swesmith/pyupio__safety.7654596b,pyupio/safety,20314d8ee57c42312129a5ffe0f706d672e12a89,python,func_pm_remove_cond,func_pm_remove_cond,procedural,1,1,117,832,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.func_pm_remove_cond__rm170rw2,swesmith/pyupio__safety.7654596b,pyupio/safety,65b90562207935c784690c1ab8ff44a44b304aff,python,func_pm_remove_cond,func_pm_remove_cond,procedural,1,1,117,1841,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.func_pm_remove_cond__vn223y6r,swesmith/pyupio__safety.7654596b,pyupio/safety,106be1e7e014e3a2ffc263684bf5da2c308329f6,python,func_pm_remove_cond,func_pm_remove_cond,procedural,1,1,117,1522,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.func_pm_remove_loop__kah0ngvn,swesmith/pyupio__safety.7654596b,pyupio/safety,3ce28b02f04e8ff09063c346453eeb4ac5d9419e,python,func_pm_remove_loop,func_pm_remove_loop,procedural,1,1,117,961,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.func_pm_remove_wrapper__0ztvvtwy,swesmith/pyupio__safety.7654596b,pyupio/safety,9553f7f2ddbe4c82aeda68a9094965f5add1fda8,python,func_pm_remove_wrapper,func_pm_remove_wrapper,procedural,1,2,116,803,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.func_pm_remove_wrapper__4urhx3yl,swesmith/pyupio__safety.7654596b,pyupio/safety,8de640849dd7148f06f8fa5e9117befe0c3b84a8,python,func_pm_remove_wrapper,func_pm_remove_wrapper,procedural,1,8,110,1000,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.lm_rewrite__12lw24ub,swesmith/pyupio__safety.7654596b,pyupio/safety,c02bb57962cebcac43e5f5a6e485f9ed3fcde9fb,python,lm_rewrite,lm_rewrite,llm,1,1,117,7336,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.lm_rewrite__1nj7fsg7,swesmith/pyupio__safety.7654596b,pyupio/safety,76c24ecbf86fdcca59d605bb79c1cd0195dea3c5,python,lm_rewrite,lm_rewrite,llm,1,1,117,2367,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.lm_rewrite__1swfdiwy,swesmith/pyupio__safety.7654596b,pyupio/safety,97b974ce8ae6c5b3afbc3bbc46848a0f9a9e5b26,python,lm_rewrite,lm_rewrite,llm,1,1,117,1768,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.lm_rewrite__8qsi8ijn,swesmith/pyupio__safety.7654596b,pyupio/safety,5aefcdf2dccc77cbf03304dcc2a27bb6d112cf7d,python,lm_rewrite,lm_rewrite,llm,1,1,117,1890,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.lm_rewrite__all6h4po,swesmith/pyupio__safety.7654596b,pyupio/safety,a5669763bd53094a51afc6c0b226e5c0e7c4eb50,python,lm_rewrite,lm_rewrite,llm,1,23,95,2624,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.lm_rewrite__aobqojev,swesmith/pyupio__safety.7654596b,pyupio/safety,35104776c6fe36b30902ab77ba5d4ab4d8013112,python,lm_rewrite,lm_rewrite,llm,1,11,107,2140,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.lm_rewrite__d40m74px,swesmith/pyupio__safety.7654596b,pyupio/safety,2833b5acc201184e8c1ca6f8513a2cef1e59f782,python,lm_rewrite,lm_rewrite,llm,1,3,115,3293,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.lm_rewrite__dfz3ahht,swesmith/pyupio__safety.7654596b,pyupio/safety,bad38490d2bb4789095cbf04d132538e046aff9b,python,lm_rewrite,lm_rewrite,llm,1,1,117,1867,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.lm_rewrite__f5e69fz3,swesmith/pyupio__safety.7654596b,pyupio/safety,2736624f69c702986ac8f951efe2015a073773d2,python,lm_rewrite,lm_rewrite,llm,1,1,117,5550,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.lm_rewrite__h82m3575,swesmith/pyupio__safety.7654596b,pyupio/safety,5baa7b85a8b2cb5be5a3ae6b941da814bcc2940b,python,lm_rewrite,lm_rewrite,llm,1,24,94,1644,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.lm_rewrite__hzd9v10g,swesmith/pyupio__safety.7654596b,pyupio/safety,e6aca52e027542960877acd07a1d74d05bb6a356,python,lm_rewrite,lm_rewrite,llm,1,1,117,3103,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.lm_rewrite__ibor89l1,swesmith/pyupio__safety.7654596b,pyupio/safety,5da9dd97a41b7b17f5f75f12b677fa531392ba98,python,lm_rewrite,lm_rewrite,llm,1,1,117,1519,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.lm_rewrite__krs1rdoh,swesmith/pyupio__safety.7654596b,pyupio/safety,ddfedca45cd2db3d713ff2e1e0dbe771c1d7623f,python,lm_rewrite,lm_rewrite,llm,1,1,117,1187,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.lm_rewrite__mqzufgv3,swesmith/pyupio__safety.7654596b,pyupio/safety,ca22a88dcced6ea1334e57e9ca18a26c7e61000d,python,lm_rewrite,lm_rewrite,llm,1,1,117,1678,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.lm_rewrite__ob22q4fx,swesmith/pyupio__safety.7654596b,pyupio/safety,c655822240d94b49415532636bc446679e8cd7c0,python,lm_rewrite,lm_rewrite,llm,1,1,117,3881,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.lm_rewrite__q9uvu7c1,swesmith/pyupio__safety.7654596b,pyupio/safety,e73da85b93c5e6e5bcd6c71b7d0f5446ba4136c5,python,lm_rewrite,lm_rewrite,llm,1,1,117,4462,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.lm_rewrite__qb3rdo8j,swesmith/pyupio__safety.7654596b,pyupio/safety,f113bc8ff5603df2b88576fa599a4460d51d222f,python,lm_rewrite,lm_rewrite,llm,1,2,116,1757,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.lm_rewrite__tdm2nyyw,swesmith/pyupio__safety.7654596b,pyupio/safety,d43fe3061ffbb721e90051097e7efaa2430564fa,python,lm_rewrite,lm_rewrite,llm,1,3,115,1898,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.lm_rewrite__vp82b6ty,swesmith/pyupio__safety.7654596b,pyupio/safety,aeb080d57b37e6045af5a071735f91bda1610d97,python,lm_rewrite,lm_rewrite,llm,1,1,117,2218,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.lm_rewrite__x4gcjofr,swesmith/pyupio__safety.7654596b,pyupio/safety,5487e06393acce10ef786f4293d9a17cb82c8ea7,python,lm_rewrite,lm_rewrite,llm,1,2,116,2472,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.lm_rewrite__x57dimnx,swesmith/pyupio__safety.7654596b,pyupio/safety,6f0f6e8702ed56077a9f2470f9f70e1d20440d54,python,lm_rewrite,lm_rewrite,llm,1,1,117,1455,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.lm_rewrite__yuq86cxg,swesmith/pyupio__safety.7654596b,pyupio/safety,17869b38c9e1cdf86d912671e53c862196ee08e9,python,lm_rewrite,lm_rewrite,llm,1,1,117,3449,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.pr_508,swesmith/pyupio__safety.7654596b,pyupio/safety,48aa3cced0e9acac20b117bd361ce133e403fe57,python,pr_mirror,pr_508,mirror,1,2,116,7686,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.pr_540,swesmith/pyupio__safety.7654596b,pyupio/safety,e5ce9ba55ad7d1701abab28c5e01f241a13a09f8,python,pr_mirror,pr_540,mirror,1,118,0,2360,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.pr_541,swesmith/pyupio__safety.7654596b,pyupio/safety,b849dc72d070e8b36cbf1202f5c6707081b7dcc1,python,pr_mirror,pr_541,mirror,1,118,0,3118,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.pr_547,swesmith/pyupio__safety.7654596b,pyupio/safety,fcc687b7770060686c19d320665498f81409e00a,python,pr_mirror,pr_547,mirror,1,4,114,4093,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.pr_552,swesmith/pyupio__safety.7654596b,pyupio/safety,eed0ea65743dfab61a5d0227ec65db8da12f0653,python,pr_mirror,pr_552,mirror,1,5,113,6077,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.pr_556,swesmith/pyupio__safety.7654596b,pyupio/safety,011b18b035b1904a497782441262d0c0b341b804,python,pr_mirror,pr_556,mirror,1,1,117,16488,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.pr_612,swesmith/pyupio__safety.7654596b,pyupio/safety,eae7957f71f570e053bb23e8e581551930ade5e7,python,pr_mirror,pr_612,mirror,1,1,117,2513,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.pr_645,swesmith/pyupio__safety.7654596b,pyupio/safety,4eae58071af3a383b1de006e58cd69e331aa1ff4,python,pr_mirror,pr_645,mirror,1,1,117,723,swesmith.x86_64.pyupio__safety.7654596b
pyupio__safety.7654596b.pr_662,swesmith/pyupio__safety.7654596b,pyupio/safety,934be33944088bfdb633878174e9499674081d2a,python,pr_mirror,pr_662,mirror,1,1,117,1959,swesmith.x86_64.pyupio__safety.7654596b
pyutils__line_profiler.a646bf0f.combine_file__bumhrrob,swesmith/pyutils__line_profiler.a646bf0f,pyutils/line_profiler,395f6100d6e3a73bb66880fba4bb59d109a973f6,python,combine_file,combine_file,combine,2,5,28,3368,swesmith.x86_64.pyutils__line_profiler.a646bf0f
pyutils__line_profiler.a646bf0f.combine_module__nzt6v950,swesmith/pyutils__line_profiler.a646bf0f,pyutils/line_profiler,5ea056d462d19db853bb4e7a2fccbed3c35557ba,python,combine_module,combine_module,combine,1,9,24,2964,swesmith.x86_64.pyutils__line_profiler.a646bf0f
pyutils__line_profiler.a646bf0f.func_basic__vkbtixtk,swesmith/pyutils__line_profiler.a646bf0f,pyutils/line_profiler,2dac5adb49a9163ec53cf41d7617b95a459fbbdc,python,func_basic,func_basic,procedural,2,11,22,7988,swesmith.x86_64.pyutils__line_profiler.a646bf0f
pyutils__line_profiler.a646bf0f.lm_rewrite__0oz7n2aa,swesmith/pyutils__line_profiler.a646bf0f,pyutils/line_profiler,7fcefe552d6c39147dc562799db3dcdda677ad86,python,lm_rewrite,lm_rewrite,llm,1,1,32,1157,swesmith.x86_64.pyutils__line_profiler.a646bf0f
pyutils__line_profiler.a646bf0f.lm_rewrite__hm1llymy,swesmith/pyutils__line_profiler.a646bf0f,pyutils/line_profiler,c6c2493ea7ecbaf0c6525a0ad33ceaf8fea6d679,python,lm_rewrite,lm_rewrite,llm,1,1,32,6902,swesmith.x86_64.pyutils__line_profiler.a646bf0f
pyutils__line_profiler.a646bf0f.lm_rewrite__pvsbhrkn,swesmith/pyutils__line_profiler.a646bf0f,pyutils/line_profiler,6723859aad64ca76e8c238bbc921c9a8c6c4adf7,python,lm_rewrite,lm_rewrite,llm,1,1,32,3743,swesmith.x86_64.pyutils__line_profiler.a646bf0f
pyutils__line_profiler.a646bf0f.lm_rewrite__tey5jgmv,swesmith/pyutils__line_profiler.a646bf0f,pyutils/line_profiler,1b0aed5b36efed09433b2117375720199cc4bfa7,python,lm_rewrite,lm_rewrite,llm,1,16,17,3467,swesmith.x86_64.pyutils__line_profiler.a646bf0f
pyutils__line_profiler.a646bf0f.lm_rewrite__x2fdgpvo,swesmith/pyutils__line_profiler.a646bf0f,pyutils/line_profiler,bf40fd65cc87c93dead6bb4473b90978f5a41010,python,lm_rewrite,lm_rewrite,llm,1,2,31,5073,swesmith.x86_64.pyutils__line_profiler.a646bf0f
pyutils__line_profiler.a646bf0f.pr_206,swesmith/pyutils__line_profiler.a646bf0f,pyutils/line_profiler,ffba5274e84fed49131973022ac4fb3073dac176,python,pr_mirror,pr_206,mirror,1,1,32,2648,swesmith.x86_64.pyutils__line_profiler.a646bf0f
pyutils__line_profiler.a646bf0f.pr_209,swesmith/pyutils__line_profiler.a646bf0f,pyutils/line_profiler,bdc66dc120207658fc39d8968d7481caf50bc9f2,python,pr_mirror,pr_209,mirror,1,1,32,3539,swesmith.x86_64.pyutils__line_profiler.a646bf0f
pyutils__line_profiler.a646bf0f.pr_225,swesmith/pyutils__line_profiler.a646bf0f,pyutils/line_profiler,d61d92a0c7913e23290a033f6d200e95c9342670,python,pr_mirror,pr_225,mirror,1,5,28,12088,swesmith.x86_64.pyutils__line_profiler.a646bf0f
pyutils__line_profiler.a646bf0f.pr_238,swesmith/pyutils__line_profiler.a646bf0f,pyutils/line_profiler,c098babe2884cee59dd3f600569447f8b81e9d69,python,pr_mirror,pr_238,mirror,1,17,16,12561,swesmith.x86_64.pyutils__line_profiler.a646bf0f
r1chardj0n3s__parse.30da9e4f.func_pm_ctrl_invert_if__gieghpv5,swesmith/r1chardj0n3s__parse.30da9e4f,r1chardj0n3s/parse,30af8fe37e3dcbee67defa7aa4062f9c011721a8,python,func_pm_ctrl_invert_if,func_pm_ctrl_invert_if,procedural,1,8,90,723,swesmith.x86_64.r1chardj0n3s__parse.30da9e4f
r1chardj0n3s__parse.30da9e4f.func_pm_ctrl_invert_if__hxe3bsul,swesmith/r1chardj0n3s__parse.30da9e4f,r1chardj0n3s/parse,732508ea4f3db9df356cf169b7c3fb2a1f76d6dd,python,func_pm_ctrl_invert_if,func_pm_ctrl_invert_if,procedural,1,82,16,830,swesmith.x86_64.r1chardj0n3s__parse.30da9e4f
r1chardj0n3s__parse.30da9e4f.func_pm_ctrl_invert_if__uho021ks,swesmith/r1chardj0n3s__parse.30da9e4f,r1chardj0n3s/parse,3fb9ed8c95b8b5f0d050ce93384aa84c59433b2a,python,func_pm_ctrl_invert_if,func_pm_ctrl_invert_if,procedural,1,7,91,771,swesmith.x86_64.r1chardj0n3s__parse.30da9e4f
r1chardj0n3s__parse.30da9e4f.func_pm_ctrl_shuffle__vtkqbq85,swesmith/r1chardj0n3s__parse.30da9e4f,r1chardj0n3s/parse,17f02cc4195f56622062869a8bd1f47aa46d49e6,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,39,59,1127,swesmith.x86_64.r1chardj0n3s__parse.30da9e4f
r1chardj0n3s__parse.30da9e4f.func_pm_remove_cond__k4df18dk,swesmith/r1chardj0n3s__parse.30da9e4f,r1chardj0n3s/parse,f41e0df676460b46fee92d9c40f2d61dd038e71e,python,func_pm_remove_cond,func_pm_remove_cond,procedural,1,2,96,969,swesmith.x86_64.r1chardj0n3s__parse.30da9e4f
r1chardj0n3s__parse.30da9e4f.func_pm_remove_cond__zl1k1hum,swesmith/r1chardj0n3s__parse.30da9e4f,r1chardj0n3s/parse,c10a9d45720036cb022b1421a27f19a2183c315b,python,func_pm_remove_cond,func_pm_remove_cond,procedural,1,83,15,961,swesmith.x86_64.r1chardj0n3s__parse.30da9e4f
r1chardj0n3s__parse.30da9e4f.func_pm_remove_loop__od0srg0b,swesmith/r1chardj0n3s__parse.30da9e4f,r1chardj0n3s/parse,11e8c51dc2c137dd7ed6e1794686e46563d769f0,python,func_pm_remove_loop,func_pm_remove_loop,procedural,1,83,15,980,swesmith.x86_64.r1chardj0n3s__parse.30da9e4f
r1chardj0n3s__parse.30da9e4f.lm_rewrite__42oz7l1m,swesmith/r1chardj0n3s__parse.30da9e4f,r1chardj0n3s/parse,b08439f17a437218a07e35311e77df4c8c7fb943,python,lm_rewrite,lm_rewrite,llm,1,8,90,1904,swesmith.x86_64.r1chardj0n3s__parse.30da9e4f
r1chardj0n3s__parse.30da9e4f.lm_rewrite__5ibycjd8,swesmith/r1chardj0n3s__parse.30da9e4f,r1chardj0n3s/parse,445c552f7f02c01feadb082c0bd0a0c69951d4d8,python,lm_rewrite,lm_rewrite,llm,1,9,89,633,swesmith.x86_64.r1chardj0n3s__parse.30da9e4f
r1chardj0n3s__parse.30da9e4f.lm_rewrite__5q31391t,swesmith/r1chardj0n3s__parse.30da9e4f,r1chardj0n3s/parse,44cfb45a3d1e57925e38e358110d4908045a5bfa,python,lm_rewrite,lm_rewrite,llm,1,1,97,2531,swesmith.x86_64.r1chardj0n3s__parse.30da9e4f
r1chardj0n3s__parse.30da9e4f.lm_rewrite__s3kgcck3,swesmith/r1chardj0n3s__parse.30da9e4f,r1chardj0n3s/parse,84d01b9e9204449bbccc4b687384a3826b7898f8,python,lm_rewrite,lm_rewrite,llm,1,5,93,4008,swesmith.x86_64.r1chardj0n3s__parse.30da9e4f
r1chardj0n3s__parse.30da9e4f.lm_rewrite__ve5fnfx8,swesmith/r1chardj0n3s__parse.30da9e4f,r1chardj0n3s/parse,dd5c95a4cb2f228e16e9d4572ab4e9941fffba86,python,lm_rewrite,lm_rewrite,llm,1,2,96,1416,swesmith.x86_64.r1chardj0n3s__parse.30da9e4f
rsalmei__alive-progress.35853799.lm_rewrite__1k0co6o0,swesmith/rsalmei__alive-progress.35853799,rsalmei/alive-progress,638ce3f9033bca1f5042f42ea574b868b9a06025,python,lm_rewrite,lm_rewrite,llm,1,9,377,737,swesmith.x86_64.rsalmei__alive-progress.35853799
rsalmei__alive-progress.35853799.lm_rewrite__e5s8u6z5,swesmith/rsalmei__alive-progress.35853799,rsalmei/alive-progress,9e80b583c015de4efc9fea6353ab929dd5956617,python,lm_rewrite,lm_rewrite,llm,1,2,384,1664,swesmith.x86_64.rsalmei__alive-progress.35853799
rsalmei__alive-progress.35853799.lm_rewrite__jb8rj0hy,swesmith/rsalmei__alive-progress.35853799,rsalmei/alive-progress,b3c35cc4ef68420b77371f36ff0e4de03efea7ea,python,lm_rewrite,lm_rewrite,llm,1,12,374,1028,swesmith.x86_64.rsalmei__alive-progress.35853799
rsalmei__alive-progress.35853799.lm_rewrite__jnhwe1hx,swesmith/rsalmei__alive-progress.35853799,rsalmei/alive-progress,52750a35aff89d76b62e45e93c3301954d1e253f,python,lm_rewrite,lm_rewrite,llm,1,44,342,2509,swesmith.x86_64.rsalmei__alive-progress.35853799
rsalmei__alive-progress.35853799.lm_rewrite__nlgkcibi,swesmith/rsalmei__alive-progress.35853799,rsalmei/alive-progress,b5c92466af2f2deba8719a20686b1194fc072a31,python,lm_rewrite,lm_rewrite,llm,1,31,355,1610,swesmith.x86_64.rsalmei__alive-progress.35853799
rsalmei__alive-progress.35853799.lm_rewrite__q1f32l7g,swesmith/rsalmei__alive-progress.35853799,rsalmei/alive-progress,6460b0b865620feb20fac01971c710c549c59dca,python,lm_rewrite,lm_rewrite,llm,1,6,380,1361,swesmith.x86_64.rsalmei__alive-progress.35853799
rsalmei__alive-progress.35853799.lm_rewrite__qcgtju5o,swesmith/rsalmei__alive-progress.35853799,rsalmei/alive-progress,56d52f14b307a546454cbd4bc605d2a5f7b93316,python,lm_rewrite,lm_rewrite,llm,1,2,384,678,swesmith.x86_64.rsalmei__alive-progress.35853799
rsalmei__alive-progress.35853799.lm_rewrite__vp7urtbn,swesmith/rsalmei__alive-progress.35853799,rsalmei/alive-progress,1a18cb6289f1a20abb75341f29bee21e19963dee,python,lm_rewrite,lm_rewrite,llm,1,25,361,1268,swesmith.x86_64.rsalmei__alive-progress.35853799
rsalmei__alive-progress.35853799.pr_213,swesmith/rsalmei__alive-progress.35853799,rsalmei/alive-progress,3c7e1ae178d5d9e58d4fa7644fd3b65838b0272e,python,pr_mirror,pr_213,mirror,3,386,0,62348,swesmith.x86_64.rsalmei__alive-progress.35853799
rsalmei__alive-progress.35853799.pr_241,swesmith/rsalmei__alive-progress.35853799,rsalmei/alive-progress,b25fa427e63033da64b39383e19f2b82e8d5df8e,python,pr_mirror,pr_241,mirror,1,1,385,2274,swesmith.x86_64.rsalmei__alive-progress.35853799
rsalmei__alive-progress.35853799.pr_283,swesmith/rsalmei__alive-progress.35853799,rsalmei/alive-progress,ee5654d17f9341e1e14272fe057a3dcb18a4a27c,python,pr_mirror,pr_283,mirror,1,386,0,14877,swesmith.x86_64.rsalmei__alive-progress.35853799
rubik__radon.54b88e58.combine_file__pghjw1g4,swesmith/rubik__radon.54b88e58,rubik/radon,cc51dca37006ba8f8fa71a4271fadb3f0af6e033,python,combine_file,combine_file,combine,1,7,263,2240,swesmith.x86_64.rubik__radon.54b88e58
rubik__radon.54b88e58.func_pm_ctrl_shuffle__2z72riom,swesmith/rubik__radon.54b88e58,rubik/radon,3f16948eabe7d511065b4677f6c124c05d5dc2d0,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,2,268,500,swesmith.x86_64.rubik__radon.54b88e58
